1.545137737267432612e+03
1.535300742254821671e+03
1.523969954612882702e+03
1.505663344839784713e+03
1.482462213610619756e+03
1.454132298977745450e+03
1.430095398817671139e+03
1.410570996139793806e+03
1.388277865292486467e+03
1.363080165672670091e+03
1.339997176922581048e+03
1.316509525324727747e+03
1.295274108326911801e+03
1.268229917046292940e+03
1.243387316406879108e+03
1.220880708354766512e+03
1.192150078984188667e+03
1.171619513995233092e+03
1.147706395819838008e+03
1.129439345462723168e+03
1.107747132621738729e+03
1.088809888780032452e+03
1.069537394380714886e+03
1.049911187697412288e+03
1.029911047676299631e+03
1.016358996044882360e+03
9.956851273946314222e+02
9.816606927195015260e+02
9.566233273253119478e+02
9.420175333286631485e+02
9.196740167973222242e+02
9.006310846105116070e+02
8.772340706106942889e+02
8.652983570289266027e+02
8.409188490873908677e+02
8.242653416625803402e+02
8.029628925801711148e+02
7.810796759968221750e+02
7.676503711274108355e+02
7.493703590399875338e+02
7.353622012617122436e+02
7.162586193269432897e+02
7.015896534277642331e+02
6.815400828363350456e+02
6.608825366343299947e+02
6.503077337584572888e+02
6.230860309625355740e+02
6.061665068423006915e+02
5.946194206172810937e+02
5.708249277062969895e+02
5.523067355443442921e+02
5.266038101298911442e+02
5.064713268093955776e+02
4.710087666643315742e+02
4.405883577562200344e+02
3.815607104285531364e+02
3.224776578559271343e+02
2.884327856763088676e+02
2.761533677721721460e+02
2.497901196799958541e+02
2.355043833321657871e+02
2.039527786682440933e+02
1.861825625707595862e+02
1.861825625707595862e+02
1.665267464533305599e+02
1.665267464533305599e+02
1.442163928381544338e+02
1.442163928381544338e+02
1.177521916660828936e+02
1.177521916660828936e+02
1.177521916660828936e+02
